2026-03-04 23:44:11,311 - INFO - 爬虫启动
2026-03-05 10:24:35,439 - INFO - [14] Balderson, Troy: 完成 balderson bulletin e-newsletter archive 的所有翻页，共处理 2 页，累计找到 0 篇涉华文章
2026-03-05 10:24:37,843 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /member/andy-barr/B001282?d=DwMFaQ&c=L93KkjKsAC98uTvC4KvQDdTDRzAeWDDRmG6S3YXllH0&r=wxmZwwJPhSPZNXaDNk7Tfs-CVyw2EXfKUOYlUYq2f1E&m=88k3NdyGO57q1N4RwCZ5ntEjjxwqSkH2cp9EWHK6dek&s=i3PSUuAzF2zfjguks8g9VkwJCJ6f-rqY-qM8lDDzZTA&e=&q=%7B%22sponsorship%22%3A%22cosponsored%22%2C%22congress%22%3A%5B%22118%22%5D%7D
2026-03-05 10:24:38,421 - INFO - [14] Balderson, Troy: 正在处理 subscribe to my newsletter 第 1 页
2026-03-05 10:24:38,425 - INFO - [14] Balderson, Troy: 在 subscribe to my newsletter 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:24:38,429 - INFO -   发现YouTube链接，尝试获取transcript: https://urldefense.com/v3/__https:/youtu.be/vIzTzN6lK0I__;!!Bg5easoyC-OII2vlEqY8mTBrtW-N4OJKAQ!Iuwgc9eUz3qb7koNfRBTiD3bNE4FfE8u9lZNb9HCdIR_CRWUKVnbdI6bN4L4p93bkIo5ASZdxNt5EPP74XTUfdNA56eND9JTdR0WzmG7$
2026-03-05 10:24:41,148 - INFO - [17] Barragan, Nanette: 在 media 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:24:42,547 - WARNING -   处理跳转链接失败 https://alford.house.gov/capital-recap/: HTTPSConnectionPool(host='alford.house.gov', port=443): Max retries exceeded with url: /capital-recap/ (Caused by ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out')))
2026-03-05 10:24:43,338 - INFO - [14] Balderson, Troy: 在 subscribe to my newsletter 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:24:43,338 - INFO - [14] Balderson, Troy: 完成 subscribe to my newsletter 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:24:43,338 - INFO - [18] 正在处理: Barrett, Tom - https://barrett.house.gov/
2026-03-05 10:24:46,939 - INFO - [17] Barragan, Nanette: 正在处理 media 第 2 页
2026-03-05 10:24:46,946 - INFO - [17] Barragan, Nanette: 在 media 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:24:55,890 - WARNING - 获取YouTube transcript失败 vIzTzN6lK0I: type object 'YouTubeTranscriptApi' has no attribute 'get_transcript'
2026-03-05 10:24:55,896 - INFO - [15] Balint, Becca: 在 press releases 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:24:55,896 - INFO - [15] Balint, Becca: 完成 press releases 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:24:57,716 - INFO - [16] Barr, Andy: 在 media center 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:25:00,241 - ERROR - [15] Balint, Becca: 提取文章失败 https://balint.house.gov/documentsingle.aspx?DocumentID=662: 404 Client Error: Not Found for url: https://balint.house.gov/documentsingle.aspx?DocumentID=662
2026-03-05 10:25:00,781 - INFO - [16] Barr, Andy: 正在处理 media center 第 2 页
2026-03-05 10:25:00,792 - INFO - [16] Barr, Andy: 在 media center 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:25:00,998 - INFO -   发现YouTube链接，尝试获取transcript: https://www.youtube.com/watch?v=C286yguO3Hs
2026-03-05 10:25:04,129 - INFO - [15] Balint, Becca: 正在处理 media kit 第 1 页
2026-03-05 10:25:04,138 - INFO - [15] Balint, Becca: 在 media kit 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:25:07,499 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:25:08,388 - INFO - [17] Barragan, Nanette: 在 media 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:25:11,299 - INFO - [17] Barragan, Nanette: 正在处理 media 第 3 页
2026-03-05 10:25:11,309 - INFO - [17] Barragan, Nanette: 在 media 第 3 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:25:14,419 - WARNING - 获取YouTube transcript失败 C286yguO3Hs: type object 'YouTubeTranscriptApi' has no attribute 'get_transcript'
2026-03-05 10:25:14,499 - INFO -   发现YouTube链接，尝试获取transcript: https://www.youtube.com/watch?v=q4igP9nR1gI
2026-03-05 10:25:17,221 - INFO -   发现YouTube链接，尝试获取transcript: https://www.youtube.com/watch?v=HZm-hO9lpS4
2026-03-05 10:25:22,911 - INFO - [16] Barr, Andy: 在 media center 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:25:22,912 - INFO - [16] Barr, Andy: 完成 media center 的所有翻页，共处理 2 页，累计找到 0 篇涉华文章
2026-03-05 10:25:22,914 - INFO - [19] 正在处理: Baumgartner, Michael - https://baumgartner.house.gov/
2026-03-05 10:25:27,318 - INFO - [19] Baumgartner, Michael: 找到 9 个新闻相关链接
2026-03-05 10:25:30,874 - WARNING - 获取YouTube transcript失败 q4igP9nR1gI: type object 'YouTubeTranscriptApi' has no attribute 'get_transcript'
2026-03-05 10:25:31,233 - INFO - [19] Baumgartner, Michael: 正在处理 newsletter subscribe 第 1 页
2026-03-05 10:25:31,240 - INFO - [19] Baumgartner, Michael: 在 newsletter subscribe 第 1 页找到 1 篇标题含涉华关键词的文章
2026-03-05 10:25:31,818 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:25:33,335 - INFO - [17] Barragan, Nanette: 在 media 第 3 页最终找到 0 篇涉华文章
2026-03-05 10:25:34,903 - WARNING - 获取YouTube transcript失败 HZm-hO9lpS4: type object 'YouTubeTranscriptApi' has no attribute 'get_transcript'
2026-03-05 10:25:35,642 - INFO -   发现YouTube链接，尝试获取transcript: https://www.youtube.com/watch?v=q4igP9nR1gI
2026-03-05 10:25:37,179 - INFO -   发现YouTube链接，尝试获取transcript: https://www.youtube.com/watch?v=9wt16_67vOY
2026-03-05 10:25:37,421 - INFO - [17] Barragan, Nanette: 正在处理 media 第 4 页
2026-03-05 10:25:37,429 - INFO - [17] Barragan, Nanette: 在 media 第 4 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:25:39,704 - INFO - [19] Baumgartner, Michael: 潜在文章中发现涉华内容 - Committees and Caucuses...
2026-03-05 10:25:49,702 - WARNING - 获取YouTube transcript失败 q4igP9nR1gI: type object 'YouTubeTranscriptApi' has no attribute 'get_transcript'
2026-03-05 10:25:54,222 - WARNING - 获取YouTube transcript失败 9wt16_67vOY: type object 'YouTubeTranscriptApi' has no attribute 'get_transcript'
2026-03-05 10:25:54,231 - INFO - [4] Alford, Mark: 潜在文章中发现涉华内容 - Mark Alford's America Archive...
2026-03-05 10:25:55,163 - INFO - [19] Baumgartner, Michael: 在 newsletter subscribe 第 1 页最终找到 2 篇涉华文章
2026-03-05 10:25:55,164 - INFO - [19] Baumgartner, Michael: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 2 篇涉华文章
2026-03-05 10:25:57,873 - INFO - [4] Alford, Mark: 在 media 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:25:57,873 - INFO - [4] Alford, Mark: 完成 media 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:25:58,750 - INFO - [17] Barragan, Nanette: 在 media 第 4 页最终找到 0 篇涉华文章
2026-03-05 10:25:59,811 - INFO - [19] Baumgartner, Michael: 成功提取文章 - National Security/China...
2026-03-05 10:26:00,342 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:26:00,998 - INFO - [18] Barrett, Tom: 找到 9 个新闻相关链接
2026-03-05 10:26:03,577 - INFO - [15] Balint, Becca: 在 media kit 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:26:03,579 - INFO - [15] Balint, Becca: 完成 media kit 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:26:03,592 - INFO - [20] 正在处理: Bean, Aaron - https://bean.house.gov
2026-03-05 10:26:03,787 - INFO - [19] Baumgartner, Michael: 文章日期早于2021年，跳过
2026-03-05 10:26:04,422 - INFO - [17] Barragan, Nanette: 正在处理 media 第 5 页
2026-03-05 10:26:04,495 - INFO - [17] Barragan, Nanette: 在 media 第 5 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:26:05,949 - INFO -   发现YouTube链接，尝试获取transcript: https://www.youtube.com/watch?v=C286yguO3Hs
2026-03-05 10:26:09,774 - INFO - [19] Baumgartner, Michael: 正在处理 media 第 1 页
2026-03-05 10:26:09,778 - INFO - [19] Baumgartner, Michael: 发现翻页链接: https://baumgartner.house.gov/?page=0
2026-03-05 10:26:09,788 - INFO - [19] Baumgartner, Michael: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:26:23,868 - WARNING - 获取YouTube transcript失败 C286yguO3Hs: type object 'YouTubeTranscriptApi' has no attribute 'get_transcript'
2026-03-05 10:26:25,001 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /contact/newsletter-subscribe
2026-03-05 10:26:26,040 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:26:28,691 - INFO -   发现YouTube链接，尝试获取transcript: https://www.youtube.com/watch?v=HZm-hO9lpS4
2026-03-05 10:26:29,581 - INFO - [17] Barragan, Nanette: 在 media 第 5 页最终找到 0 篇涉华文章
2026-03-05 10:26:34,924 - INFO - [17] Barragan, Nanette: 正在处理 media 第 6 页
2026-03-05 10:26:34,929 - INFO - [17] Barragan, Nanette: 在 media 第 6 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:26:34,958 - INFO - [19] Baumgartner, Michael: 在 media 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:26:41,218 - INFO - [19] Baumgartner, Michael: 正在处理 media 第 2 页
2026-03-05 10:26:41,224 - INFO - [19] Baumgartner, Michael: 在 media 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:26:45,580 - WARNING - 获取YouTube transcript失败 HZm-hO9lpS4: type object 'YouTubeTranscriptApi' has no attribute 'get_transcript'
2026-03-05 10:26:48,808 - INFO -   发现YouTube链接，尝试获取transcript: https://www.youtube.com/watch?v=9wt16_67vOY
2026-03-05 10:26:49,264 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /contact/newsletter-subscribe
2026-03-05 10:26:49,820 - INFO - [19] Baumgartner, Michael: 潜在文章中发现涉华内容 - Agriculture...
2026-03-05 10:26:50,301 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:26:52,101 - INFO - [20] Bean, Aaron: 找到 10 个新闻相关链接
2026-03-05 10:26:55,221 - INFO - [20] Bean, Aaron: 正在处理 media 第 1 页
2026-03-05 10:26:55,231 - INFO - [20] Bean, Aaron: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:26:57,232 - INFO - [17] Barragan, Nanette: 潜在文章中发现涉华内容 - Read MoreDaily Breeze: San Pedro residents gather ...
2026-03-05 10:27:00,668 - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)'))': /contact/newsletter-subscribe
2026-03-05 10:27:00,886 - INFO - [17] Barragan, Nanette: 在 media 第 6 页最终找到 1 篇涉华文章
2026-03-05 10:27:00,886 - INFO - [17] Barragan, Nanette: 完成 media 的所有翻页，共处理 6 页，累计找到 1 篇涉华文章
2026-03-05 10:27:02,710 - INFO - [18] Barrett, Tom: 正在处理 newsletter subscribe 第 1 页
2026-03-05 10:27:02,717 - INFO - [18] Barrett, Tom: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:27:03,161 - WARNING - 获取YouTube transcript失败 9wt16_67vOY: type object 'YouTubeTranscriptApi' has no attribute 'get_transcript'
2026-03-05 10:27:03,174 - INFO - [4] Alford, Mark: 成功提取文章 - Mark Alford's America Archive...
2026-03-05 10:27:03,870 - INFO - [19] Baumgartner, Michael: 在 media 第 2 页最终找到 1 篇涉华文章
2026-03-05 10:27:03,870 - INFO - [19] Baumgartner, Michael: 完成 media 的所有翻页，共处理 2 页，累计找到 1 篇涉华文章
2026-03-05 10:27:05,662 - INFO - [17] Barragan, Nanette: 成功提取文章 - Congresswoman Barragan...
2026-03-05 10:27:08,038 - INFO - [19] Baumgartner, Michael: 成功提取文章 - Agriculture...
2026-03-05 10:27:09,260 - INFO - [17] Barragan, Nanette: 正在处理 press releases 第 1 页
2026-03-05 10:27:09,263 - INFO - [17] Barragan, Nanette: 发现翻页链接: https://barragan.house.gov/category/press-releases/page/2/
2026-03-05 10:27:09,263 - INFO - [17] Barragan, Nanette: 发现翻页链接: https://barragan.house.gov/category/press-releases/page/3/
2026-03-05 10:27:09,263 - INFO - [17] Barragan, Nanette: 发现翻页链接: https://barragan.house.gov/category/press-releases/page/4/
2026-03-05 10:27:09,264 - INFO - [17] Barragan, Nanette: 发现翻页链接: https://barragan.house.gov/category/press-releases/page/5/
2026-03-05 10:27:09,264 - INFO - [17] Barragan, Nanette: 发现翻页链接: https://barragan.house.gov/category/press-releases/page/10/
2026-03-05 10:27:09,269 - INFO - [17] Barragan, Nanette: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:27:11,999 - INFO - [19] Baumgartner, Michael: 正在处理 press releases 第 1 页
2026-03-05 10:27:12,013 - INFO - [19] Baumgartner, Michael: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:27:15,624 - INFO - [20] Bean, Aaron: 在 media 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:27:15,625 - INFO - [20] Bean, Aaron: 完成 media 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:27:21,250 - INFO - [20] Bean, Aaron: 正在处理 press releases 第 1 页
2026-03-05 10:27:21,260 - INFO - [20] Bean, Aaron: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:27:23,563 - INFO -   发现YouTube链接，尝试获取transcript: https://www.youtube.com/watch?v=TmAgyj6aGvg
2026-03-05 10:27:24,176 - INFO - [18] Barrett, Tom: 在 newsletter subscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:27:24,176 - INFO - [18] Barrett, Tom: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:27:27,122 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /news/documentquery.aspx?DocumentTypeID=27
2026-03-05 10:27:27,934 - INFO - [4] Alford, Mark: 正在处理 press releases 第 1 页
2026-03-05 10:27:27,944 - INFO - [4] Alford, Mark: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:27:30,222 - INFO - [18] Barrett, Tom: 正在处理 media 第 1 页
2026-03-05 10:27:30,225 - INFO - [18] Barrett, Tom: 发现翻页链接: https://barrett.house.gov/?page=0
2026-03-05 10:27:30,233 - INFO - [18] Barrett, Tom: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:27:36,049 - INFO - [19] Baumgartner, Michael: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:27:36,049 - INFO - [19] Baumgartner, Michael: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:27:36,050 - INFO - [21] 正在处理: Beatty, Joyce - https://beatty.house.gov
2026-03-05 10:27:36,226 - INFO - 已保存 10 篇文章到 representatives_website_china_related_articles.csv
2026-03-05 10:27:39,889 - INFO - [21] Beatty, Joyce: 找到 10 个新闻相关链接
2026-03-05 10:27:40,396 - WARNING - 获取YouTube transcript失败 TmAgyj6aGvg: type object 'YouTubeTranscriptApi' has no attribute 'get_transcript'
2026-03-05 10:27:44,182 - INFO - [21] Beatty, Joyce: 正在处理 media 第 1 页
2026-03-05 10:27:44,196 - INFO - [21] Beatty, Joyce: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:27:45,029 - INFO - [20] Bean, Aaron: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:27:45,030 - INFO - [20] Bean, Aaron: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:27:47,607 - INFO - [20] Bean, Aaron: 正在处理 newsletter subscribe 第 1 页
2026-03-05 10:27:47,612 - INFO - [20] Bean, Aaron: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:27:49,876 - INFO - [4] Alford, Mark: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:27:49,877 - INFO - [4] Alford, Mark: 完成 press releases 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:27:53,857 - INFO - [4] Alford, Mark: 正在处理 newsletter archive 第 1 页
2026-03-05 10:27:53,861 - INFO - [4] Alford, Mark: 发现翻页链接: https://alford.house.gov/news/email/show.aspx?ID=2ILP7W3NXUU5E
2026-03-05 10:27:53,861 - INFO - [4] Alford, Mark: 发现翻页链接: https://alford.house.gov/news/email/default.aspx?Page=2
2026-03-05 10:27:53,872 - INFO - [4] Alford, Mark: 在 newsletter archive 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:27:54,793 - INFO - [18] Barrett, Tom: 在 media 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:27:58,780 - INFO - [18] Barrett, Tom: 正在处理 media 第 2 页
2026-03-05 10:27:58,786 - INFO - [18] Barrett, Tom: 在 media 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:28:03,828 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /2026/01/23/rep-barragan-reintroduces-resolution-to-highlight-serious-risks-posed-by-air-pollution-and-extreme-heat-to-latina-maternal-and-infant-health/
2026-03-05 10:28:06,456 - INFO - [21] Beatty, Joyce: 潜在文章中发现涉华内容 - Press Releases...
2026-03-05 10:28:06,456 - INFO - [21] Beatty, Joyce: 在 media 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:28:06,456 - INFO - [21] Beatty, Joyce: 完成 media 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:28:08,981 - INFO - [17] Barragan, Nanette: 在 press releases 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:28:10,156 - INFO - [20] Bean, Aaron: 在 newsletter subscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:28:10,157 - INFO - [20] Bean, Aaron: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:28:10,158 - INFO - [22] 正在处理: Begich, Nicholas - https://begich.house.gov/
2026-03-05 10:28:10,342 - INFO - [21] Beatty, Joyce: 成功提取文章 - Press Releases...
2026-03-05 10:28:12,053 - INFO - [17] Barragan, Nanette: 正在处理 press releases 第 2 页
2026-03-05 10:28:12,060 - INFO - [17] Barragan, Nanette: 在 press releases 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:28:15,409 - INFO - [4] Alford, Mark: 在 newsletter archive 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:28:15,793 - INFO - [21] Beatty, Joyce: 正在处理 the beatty bulletin 第 1 页
2026-03-05 10:28:15,807 - INFO - [21] Beatty, Joyce: 在 the beatty bulletin 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:28:19,146 - INFO - [4] Alford, Mark: 正在处理 newsletter archive 第 2 页
2026-03-05 10:28:19,147 - INFO - [4] Alford, Mark: 在 newsletter archive 第 2 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:28:19,147 - INFO - [4] Alford, Mark: 在 newsletter archive 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:28:22,471 - INFO - [18] Barrett, Tom: 在 media 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:28:22,471 - INFO - [18] Barrett, Tom: 完成 media 的所有翻页，共处理 2 页，累计找到 0 篇涉华文章
2026-03-05 10:28:22,857 - INFO - [4] Alford, Mark: 正在处理 newsletter archive 第 3 页
2026-03-05 10:28:22,862 - INFO - [4] Alford, Mark: 在 newsletter archive 第 3 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:28:26,623 - INFO - [18] Barrett, Tom: 正在处理 press releases 第 1 页
2026-03-05 10:28:26,636 - INFO - [18] Barrett, Tom: 在 press releases 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:28:33,723 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:28:34,517 - INFO - [17] Barragan, Nanette: 在 press releases 第 2 页最终找到 0 篇涉华文章
2026-03-05 10:28:36,966 - INFO - [17] Barragan, Nanette: 正在处理 press releases 第 3 页
2026-03-05 10:28:36,972 - INFO - [17] Barragan, Nanette: 在 press releases 第 3 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:28:40,224 - INFO - [4] Alford, Mark: 在 newsletter archive 第 3 页最终找到 0 篇涉华文章
2026-03-05 10:28:40,225 - INFO - [4] Alford, Mark: 完成 newsletter archive 的所有翻页，共处理 3 页，累计找到 0 篇涉华文章
2026-03-05 10:28:40,237 - INFO - [23] 正在处理: Bell, Wesley - https://bell.house.gov/
2026-03-05 10:28:41,329 - INFO - [21] Beatty, Joyce: 在 the beatty bulletin 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:28:41,330 - INFO - [21] Beatty, Joyce: 完成 the beatty bulletin 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:28:41,331 - INFO - [24] 正在处理: Bentz, Cliff - https://bentz.house.gov
2026-03-05 10:28:56,569 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPConnectionPool(host='127.0.0.1', port=7890): Read timed out. (read timeout=20)")': http://barrett.house.gov/art
2026-03-05 10:28:57,976 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:28:58,899 - INFO - [22] Begich, Nicholas: 找到 12 个新闻相关链接
2026-03-05 10:29:01,042 - INFO - [17] Barragan, Nanette: 在 press releases 第 3 页最终找到 0 篇涉华文章
2026-03-05 10:29:04,159 - INFO - [22] Begich, Nicholas: 正在处理 newsletter subscribe 第 1 页
2026-03-05 10:29:04,167 - INFO - [22] Begich, Nicholas: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:29:05,057 - INFO - [17] Barragan, Nanette: 正在处理 press releases 第 4 页
2026-03-05 10:29:05,062 - INFO - [17] Barragan, Nanette: 在 press releases 第 4 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:29:05,459 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:29:06,160 - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ProxyError('Cannot connect to proxy.', TimeoutError('_ssl.c:989: The handshake operation timed out'))': /
2026-03-05 10:29:07,508 - INFO - [23] Bell, Wesley: 找到 8 个新闻相关链接
2026-03-05 10:29:08,191 - INFO - [24] Bentz, Cliff: 找到 12 个新闻相关链接
2026-03-05 10:29:11,935 - INFO - [23] Bell, Wesley: 正在处理 newsletter subscribe 第 1 页
2026-03-05 10:29:11,943 - INFO - [23] Bell, Wesley: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:29:13,827 - INFO - [24] Bentz, Cliff: 正在处理 newsletter subscribe 第 1 页
2026-03-05 10:29:13,835 - INFO - [24] Bentz, Cliff: 在 newsletter subscribe 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:29:20,604 - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPConnectionPool(host='127.0.0.1', port=7890): Read timed out. (read timeout=20)")': http://barrett.house.gov/art
2026-03-05 10:29:20,677 - INFO - [23] Bell, Wesley: 潜在文章中发现涉华内容 - Committees and Caucuses...
2026-03-05 10:29:25,053 - INFO - [22] Begich, Nicholas: 在 newsletter subscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:29:25,054 - INFO - [22] Begich, Nicholas: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:29:27,105 - INFO - [17] Barragan, Nanette: 在 press releases 第 4 页最终找到 0 篇涉华文章
2026-03-05 10:29:29,439 - INFO - [22] Begich, Nicholas: 正在处理 media 第 1 页
2026-03-05 10:29:29,442 - INFO - [22] Begich, Nicholas: 发现翻页链接: https://begich.house.gov/?page=0
2026-03-05 10:29:29,450 - INFO - [22] Begich, Nicholas: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:29:30,689 - INFO - [17] Barragan, Nanette: 正在处理 press releases 第 5 页
2026-03-05 10:29:30,693 - INFO - [17] Barragan, Nanette: 在 press releases 第 5 页找到 0 篇标题含涉华关键词的文章
2026-03-05 10:29:34,274 - INFO - [23] Bell, Wesley: 在 newsletter subscribe 第 1 页最终找到 1 篇涉华文章
2026-03-05 10:29:34,274 - INFO - [23] Bell, Wesley: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 1 篇涉华文章
2026-03-05 10:29:34,405 - INFO - [24] Bentz, Cliff: 在 newsletter subscribe 第 1 页最终找到 0 篇涉华文章
2026-03-05 10:29:34,405 - INFO - [24] Bentz, Cliff: 完成 newsletter subscribe 的所有翻页，共处理 1 页，累计找到 0 篇涉华文章
2026-03-05 10:29:37,238 - INFO - [23] Bell, Wesley: 文章日期早于2021年，跳过
2026-03-05 10:29:38,952 - INFO - [24] Bentz, Cliff: 正在处理 media 第 1 页
2026-03-05 10:29:38,961 - INFO - [24] Bentz, Cliff: 在 media 第 1 页找到 0 篇标题含涉华关键词的文章
